userID,trajID,poiID,startTime,endTime,#photo,trajLen,poiDuration
1,1,2,1333843415,1333843848,0,4,433
1,1,3,1333843848,1333847880,0,4,4032
1,1,4,1333847880,1333847901,0,4,21
1,1,3,1333847901,1333847961,0,4,60
1,2,2,1333867267,1333868132,0,9,865
1,2,5,1333868132,1333871166,0,9,3034
1,2,6,1333871166,1333875482,0,9,4316
1,2,7,1333875482,1333876893,0,9,1411
1,2,8,1333876893,1333879555,0,9,2662
1,2,9,1333879555,1333881908,0,9,2353
1,2,10,1333881908,1333887480,0,9,5572
1,2,5,1333887480,1333887893,0,9,413
1,2,11,1333887893,1333887953,0,9,60
1,3,12,1336251805,1336252988,0,4,1183
1,3,13,1336252988,1336253001,0,4,13
1,3,14,1336253001,1336253781,0,4,780
1,3,15,1336253781,1336253841,0,4,60
1,4,5,1337376343,1337389354,0,2,13011
1,4,16,1337389354,1337389414,0,2,60
1,5,17,1337405329,1337406462,0,10,1133
1,5,18,1337406462,1337406908,0,10,446
1,5,5,1337406908,1337407884,0,10,976
1,5,16,1337407884,1337408077,0,10,193
1,5,19,1337408077,1337411116,0,10,3039
1,5,16,1337411116,1337413634,0,10,2518
1,5,20,1337413634,1337414570,0,10,936
1,5,9,1337414570,1337424215,0,10,9645
1,5,5,1337424215,1337424667,0,10,452
1,5,11,1337424667,1337424727,0,10,60
1,6,21,1337460350,1337461618,0,4,1268
1,6,22,1337461618,1337461973,0,4,355
1,6,23,1337461973,1337462765,0,4,792
1,6,24,1337462765,1337462825,0,4,60
1,7,11,1341640118,1341640574,0,12,456
1,7,5,1341640574,1341641765,0,12,1191
1,7,20,1341641765,1341643189,0,12,1424
1,7,8,1341643189,1341646462,0,12,3273
1,7,25,1341646462,1341646857,0,12,395
1,7,26,1341646857,1341647791,0,12,934
1,7,8,1341647791,1341648380,0,12,589
1,7,10,1341648380,1341652002,0,12,3622
1,7,20,1341652002,1341652161,0,12,159
1,7,27,1341652161,1341654168,0,12,2007
1,7,5,1341654168,1341654634,0,12,466
1,7,11,1341654634,1341654694,0,12,60
1,8,28,1341704718,1341718846,0,5,14128
1,8,7,1341718846,1341720040,0,5,1194
1,8,8,1341720040,1341721461,0,5,1421
1,8,29,1341721461,1341722189,0,5,728
1,8,10,1341722189,1341722249,0,5,60
1,9,30,1341736461,1341736968,0,2,507
1,9,5,1341736968,1341737028,0,2,60
1,10,31,1342913117,1342913177,0,1,60
1,11,5,1344542423,1344542483,0,1,60
1,12,15,1344573767,1344579091,0,4,5324
1,12,32,1344579091,1344581312,0,4,2221
1,12,33,1344581312,1344582610,0,4,1298
1,12,21,1344582610,1344582670,0,4,60
1,13,28,1344595662,1344596366,0,4,704
1,13,21,1344596366,1344597454,0,4,1088
1,13,34,1344597454,1344608673,0,4,11219
1,13,35,1344608673,1344608733,0,4,60
1,14,5,1351331861,1351335786,0,7,3925
1,14,20,1351335786,1351336748,0,7,962
1,14,8,1351336748,1351337983,0,7,1235
1,14,26,1351337983,1351338621,0,7,638
1,14,8,1351338621,1351344321,0,7,5700
1,14,5,1351344321,1351344956,0,7,635
1,14,11,1351344956,1351345016,0,7,60
1,15,36,1353640871,1353640890,0,5,19
1,15,37,1353640890,1353641576,0,5,686
1,15,38,1353641576,1353643050,0,5,1474
1,15,39,1353643050,1353661287,0,5,18237
1,15,11,1353661287,1353661347,0,5,60
1,16,11,1353757254,1353757998,0,3,744
1,16,40,1353757998,1353764975,0,3,6977
1,16,21,1353764975,1353765035,0,3,60
1,17,11,1354925822,1354926073,0,7,251
1,17,5,1354926073,1354926408,0,7,335
1,17,41,1354926408,1354932307,0,7,5899
1,17,42,1354932307,1354946194,0,7,13887
1,17,43,1354946194,1354946705,0,7,511
1,17,44,1354946705,1354947019,0,7,314
1,17,5,1354947019,1354947079,0,7,60
1,18,45,1354948354,1354948414,0,1,60
1,19,12,1355010977,1355011037,0,1,60
1,20,14,1355045198,1355045701,0,2,503
1,20,12,1355045701,1355045761,0,2,60
1,21,28,1355480652,1355481227,0,4,575
1,21,46,1355481227,1355482036,0,4,809
1,21,41,1355482036,1355482083,0,4,47
1,21,42,1355482083,1355482143,0,4,60
1,22,15,1356686969,1356687029,0,1,60
1,23,15,1356728208,1356728268,0,1,60
1,24,15,1356836476,1356849575,0,2,13099
1,24,15,1356849575,1356849635,0,2,60
1,25,15,1356900288,1356900348,0,1,60
1,26,12,1356964569,1356964629,0,1,60
1,27,47,1357095557,1357111528,0,2,15971
1,27,48,1357111528,1357111588,0,2,60
1,28,49,1357131712,1357135470,0,3,3758
1,28,50,1357135470,1357136212,0,3,742
1,28,51,1357136212,1357136272,0,3,60
1,29,5,1358036659,1358036870,0,3,211
1,29,20,1358036870,1358051962,0,3,15092
1,29,52,1358051962,1358052022,0,3,60
1,30,53,1358058545,1358060416,0,3,1871
1,30,54,1358060416,1358077859,0,3,17443
1,30,55,1358077859,1358077919,0,3,60
2,31,11,1359204282,1359204342,0,1,60
2,32,56,1333496857,1333511052,0,3,14195
2,32,57,1333511052,1333514821,0,3,3769
2,32,58,1333514821,1333514881,0,3,60
2,33,59,1333535844,1333535904,0,1,60
2,34,58,1333585359,1333585419,0,1,60
2,35,58,1334017644,1334030493,0,2,12849
2,35,60,1334030493,1334030553,0,2,60
2,36,61,1334102463,1334107082,0,3,4619
2,36,58,1334107082,1334117086,0,3,10004
2,36,62,1334117086,1334117146,0,3,60
2,37,56,1334188300,1334202159,0,2,13859
2,37,63,1334202159,1334202219,0,2,60
2,38,58,1334276981,1334277041,0,1,60
2,39,59,1334315016,1334315076,0,1,60
2,40,59,1334482778,1334482838,0,1,60
2,41,59,1334581591,1334581651,0,1,60
2,42,59,1334665512,1334665572,0,1,60
2,43,56,1334706762,1334708681,0,2,1919
2,43,58,1334708681,1334708741,0,2,60
2,44,58,1334795219,1334813942,0,2,18723
2,44,64,1334813942,1334814002,0,2,60
2,45,65,1334829565,1334840842,0,3,11277
2,45,66,1334840842,1334841493,0,3,651
2,45,59,1334841493,1334841553,0,3,60
2,46,56,1334879700,1334881560,0,2,1860
2,46,58,1334881560,1334881620,0,2,60
2,47,67,1334916779,1334916839,0,1,60
2,48,56,1334993169,1334995621,0,2,2452
2,48,68,1334995621,1334995681,0,2,60
2,49,58,1335141661,1335153124,0,2,11463
2,49,69,1335153124,1335153184,0,2,60
2,50,66,1335180967,1335186751,0,2,5784
2,50,59,1335186751,1335186811,0,2,60
2,51,56,1335223886,1335226596,0,3,2710
2,51,58,1335226596,1335241558,0,3,14962
2,51,70,1335241558,1335241618,0,3,60
2,52,66,1335272051,1335272111,0,1,60
2,53,56,1335311642,1335311702,0,1,60
2,54,71,1335359515,1335359575,0,1,60
2,55,56,1335397851,1335400654,0,2,2803
2,55,58,1335400654,1335400714,0,2,60
2,56,65,1335438019,1335438079,0,1,60
2,57,72,1335523190,1335523250,0,1,60
2,58,73,1335586333,1335586393,0,1,60
2,59,59,1335616185,1335616245,0,1,60
2,60,58,1335918429,1335918489,0,1,60
2,61,58,1336351070,1336363306,0,2,12236
2,61,74,1336363306,1336363366,0,2,60
2,62,66,1336475390,1336482074,0,2,6684
2,62,59,1336482074,1336482134,0,2,60
2,63,56,1336521234,1336523329,0,2,2095
2,63,58,1336523329,1336523389,0,2,60
2,64,59,1336564384,1336564444,0,1,60
2,65,56,1336607292,1336609694,0,2,2402
2,65,58,1336609694,1336609754,0,2,60
2,66,75,1336708205,1336708265,0,1,60
2,67,76,1336731213,1336750804,0,2,19591
2,67,77,1336750804,1336750864,0,2,60
2,68,78,1336953248,1336955236,0,3,1988
2,68,58,1336955236,1336969579,0,3,14343
2,68,60,1336969579,1336969639,0,3,60
2,69,66,1336992114,1336998727,0,2,6613
2,69,59,1336998727,1336998787,0,2,60
2,70,58,1337041721,1337055445,0,2,13724
2,70,62,1337055445,1337055505,0,2,60
2,71,58,1337128630,1337142761,0,2,14131
2,71,79,1337142761,1337142821,0,2,60
2,72,59,1337174542,1337174602,0,1,60
2,73,56,1337212182,1337214537,0,2,2355
2,73,58,1337214537,1337214597,0,2,60
2,74,80,1337396916,1337396976,0,1,60
2,75,73,1337430521,1337430581,0,1,60
2,76,78,1337644471,1337646209,0,2,1738
2,76,58,1337646209,1337646269,0,2,60
2,77,66,1337684995,1337691425,0,2,6430
2,77,59,1337691425,1337691485,0,2,60
2,78,56,1337817153,1337819076,0,3,1923
2,78,58,1337819076,1337832783,0,3,13707
2,78,60,1337832783,1337832843,0,3,60
2,79,65,1337853402,1337853462,0,1,60
2,80,81,1338001726,1338007000,0,2,5274
2,80,82,1338007000,1338007060,0,2,60
2,81,74,1338176343,1338176403,0,1,60
2,82,72,1338200407,1338200467,0,1,60
2,83,56,1338249007,1338251321,0,2,2314
2,83,58,1338251321,1338251381,0,2,60
2,84,66,1338290782,1338296714,0,2,5932
2,84,59,1338296714,1338296774,0,2,60
2,85,56,1338335046,1338337677,0,2,2631
2,85,58,1338337677,1338337737,0,2,60
2,86,83,1338712088,1338712148,0,1,60
2,87,58,1338769614,1338783997,0,2,14383
2,87,74,1338783997,1338784057,0,2,60
2,88,66,1338807827,1338807887,0,1,60
2,89,56,1338850517,1338853726,0,2,3209
2,89,58,1338853726,1338853786,0,2,60
2,90,59,1338894650,1338894710,0,1,60
2,91,84,1338979793,1338979853,0,1,60
2,92,56,1339026714,1339026774,0,1,60
2,93,21,1339059321,1339059381,0,1,60
2,94,58,1339115295,1339115355,0,1,60
2,95,56,1339224952,1339225012,0,1,60
2,96,58,1339374387,1339374447,0,1,60
2,97,58,1339461561,1339461621,0,1,60
2,98,58,1339547236,1339547296,0,1,60
2,99,59,1340102126,1340102186,0,1,60
2,100,56,1340236150,1340238498,0,3,2348
2,100,58,1340238498,1340250214,0,3,11716
2,100,85,1340250214,1340250274,0,3,60
2,101,65,1340272677,1340272737,0,1,60
2,102,56,1340754847,1340756590,0,2,1743
2,102,58,1340756590,1340756650,0,2,60
2,103,72,1341225178,1341228782,0,3,3604
2,103,66,1341228782,1341234795,0,3,6013
2,103,59,1341234795,1341234855,0,3,60
2,104,58,1341275034,1341275094,0,1,60
2,105,58,1341361286,1341374255,0,2,12969
2,105,60,1341374255,1341374315,0,2,60
2,106,66,1341399892,1341405535,0,2,5643
2,106,59,1341405535,1341405595,0,2,60
2,107,56,1341446000,1341446060,0,1,60
2,108,59,1341485993,1341486053,0,1,60
2,109,69,1341548165,1341554735,0,2,6570
2,109,15,1341554735,1341554795,0,2,60
2,110,86,1341577324,1341577944,0,2,620
2,110,81,1341577944,1341578004,0,2,60
2,111,58,1341636705,1341641407,0,3,4702
2,111,87,1341641407,1341652518,0,3,11111
2,111,88,1341652518,1341652578,0,3,60
2,112,58,1341794761,1341794821,0,1,60
2,113,58,1342139202,1342154278,0,2,15076
2,113,85,1342154278,1342154338,0,2,60
2,114,72,1342523548,1342523608,0,1,60
2,115,58,1342570929,1342570989,0,1,60
2,116,59,1342616381,1342616441,0,1,60
2,117,58,1342657505,1342657565,0,1,60
2,118,56,1342833998,1342834058,0,1,60
2,119,56,1343442954,1343443014,0,1,60
