userID,trajID,poiID,startTime,endTime,#photo,trajLen,poiDuration
1,2,5,1333868132,1333871166,0,4,3034
1,2,8,1333876893,1333879555,0,4,2662
1,2,5,1333887480,1333887893,0,4,413
1,2,11,1333887893,1333887953,0,4,60
1,4,5,1337376343,1337389354,0,1,13011
1,5,5,1337406908,1337407884,0,3,976
1,5,5,1337424215,1337424667,0,3,452
1,5,11,1337424667,1337424727,0,3,60
1,6,21,1337460350,1337461618,0,1,1268
1,7,11,1341640118,1341640574,0,6,456
1,7,5,1341640574,1341641765,0,6,1191
1,7,8,1341643189,1341646462,0,6,3273
1,7,8,1341647791,1341648380,0,6,589
1,7,5,1341654168,1341654634,0,6,466
1,7,11,1341654634,1341654694,0,6,60
1,8,28,1341704718,1341718846,0,2,14128
1,8,8,1341720040,1341721461,0,2,1421
1,9,5,1341736968,1341737028,0,1,60
1,11,5,1344542423,1344542483,0,1,60
1,12,21,1344582610,1344582670,0,1,60
1,13,28,1344595662,1344596366,0,3,704
1,13,21,1344596366,1344597454,0,3,1088
1,13,35,1344608673,1344608733,0,3,60
1,14,5,1351331861,1351335786,0,5,3925
1,14,8,1351336748,1351337983,0,5,1235
1,14,8,1351338621,1351344321,0,5,5700
1,14,5,1351344321,1351344956,0,5,635
1,14,11,1351344956,1351345016,0,5,60
1,15,11,1353661287,1353661347,0,1,60
1,16,11,1353757254,1353757998,0,2,744
1,16,21,1353764975,1353765035,0,2,60
1,17,11,1354925822,1354926073,0,3,251
1,17,5,1354926073,1354926408,0,3,335
1,17,5,1354947019,1354947079,0,3,60
1,21,28,1355480652,1355481227,0,1,575
1,29,5,1358036659,1358036870,0,1,211
2,31,11,1359204282,1359204342,0,1,60
2,33,59,1333535844,1333535904,0,1,60
2,39,59,1334315016,1334315076,0,1,60
2,40,59,1334482778,1334482838,0,1,60
2,41,59,1334581591,1334581651,0,1,60
2,42,59,1334665512,1334665572,0,1,60
2,45,59,1334841493,1334841553,0,1,60
2,50,59,1335186751,1335186811,0,1,60
2,54,71,1335359515,1335359575,0,1,60
2,59,59,1335616185,1335616245,0,1,60
2,62,59,1336482074,1336482134,0,1,60
2,64,59,1336564384,1336564444,0,1,60
2,67,77,1336750804,1336750864,0,1,60
2,69,59,1336998727,1336998787,0,1,60
2,72,59,1337174542,1337174602,0,1,60
2,77,59,1337691425,1337691485,0,1,60
2,84,59,1338296714,1338296774,0,1,60
2,90,59,1338894650,1338894710,0,1,60
2,93,21,1339059321,1339059381,0,1,60
2,99,59,1340102126,1340102186,0,1,60
2,103,59,1341234795,1341234855,0,1,60
2,106,59,1341405535,1341405595,0,1,60
2,108,59,1341485993,1341486053,0,1,60
2,116,59,1342616381,1342616441,0,1,60
2,121,59,1343644398,1343644458,0,1,60
2,123,59,1344508116,1344508176,0,1,60
2,131,59,1347534228,1347534288,0,1,60
2,144,59,1353494409,1353495793,0,1,1384
2,151,59,1354444600,1354444660,0,1,60
2,156,59,1355048762,1355048822,0,1,60
2,161,59,1355830260,1355830320,0,1,60
2,172,59,1357902174,1357902234,0,1,60
3,179,104,1333493936,1333493996,0,1,60
3,260,212,1357274433,1357274493,0,1,60
4,348,5,1342341819,1342344624,0,1,2805
4,349,5,1342408782,1342413003,0,1,4221
4,352,5,1343434929,1343440207,0,1,5278
5,441,5,1338005530,1338006696,0,2,1166
5,441,5,1338022829,1338023370,0,2,541
5,445,5,1338688292,1338689489,0,1,1197
5,446,5,1338711524,1338712154,0,1,630
5,450,5,1339217321,1339217843,0,2,522
5,450,5,1339229238,1339231361,0,2,2123
5,451,5,1339292229,1339311092,0,2,18863
5,451,5,1339311092,1339311152,0,2,60
5,454,5,1339563666,1339570689,0,2,7023
5,454,5,1339580855,1339581957,0,2,1102
5,457,5,1339910835,1339914416,0,3,3581
5,457,5,1339920379,1339921789,0,3,1410
5,457,253,1339921789,1339922103,0,3,314
5,458,253,1339939225,1339940679,0,1,1454
5,459,35,1340015530,1340015816,0,1,286
5,462,260,1341994244,1341994637,0,4,393
5,462,261,1341994637,1341995448,0,4,811
5,462,261,1341996784,1341997074,0,4,290
5,462,263,1341997074,1341997254,0,4,180
5,463,5,1342084993,1342086165,0,2,1172
5,463,35,1342086165,1342086225,0,2,60
5,464,5,1342251476,1342252997,0,1,1521
5,466,71,1342341023,1342342388,0,1,1365
5,467,5,1342413830,1342414335,0,1,505
5,470,5,1344504647,1344509643,0,1,4996
5,471,5,1344676512,1344676910,0,1,398
5,473,5,1344767056,1344767116,0,1,60
5,475,5,1344919388,1344919607,0,1,219
5,476,5,1345346281,1345351145,0,1,4864
5,478,5,1347686199,1347690565,0,3,4366
5,478,5,1347691537,1347692463,0,3,926
5,478,5,1347698952,1347699538,0,3,586
5,480,5,1350108154,1350108713,0,1,559
5,484,284,1351376661,1351377734,0,1,1073
5,486,5,1351490585,1351498982,0,1,8397
5,489,8,1352373000,1352373060,0,1,60
5,491,5,1353039124,1353039588,0,1,464
5,493,5,1353209726,1353209786,0,1,60
5,494,5,1353814403,1353822104,0,1,7701
5,495,253,1353837620,1353837680,0,1,60
5,496,5,1354431044,1354436586,0,1,5542
5,497,5,1355116431,1355116491,0,1,60
5,498,5,1355549518,1355549578,0,1,60
5,499,284,1355560909,1355560969,0,1,60
5,500,5,1355818345,1355818405,0,1,60
5,504,5,1357032347,1357032407,0,1,60
5,507,5,1357535092,1357535410,0,1,318
5,508,5,1358227432,1358228961,0,1,1529
5,509,5,1358489803,1358490201,0,1,398
5,512,260,1359101287,1359101586,0,1,299
5,514,297,1359690478,1359691993,0,1,1515
5,515,5,1360146853,1360148168,0,1,1315
5,516,5,1360308347,1360314633,0,1,6286
5,518,284,1360544249,1360544253,0,1,4
5,519,5,1360817147,1360817207,0,1,60
6,556,284,1337375694,1337375754,0,1,60
6,564,260,1338549453,1338551922,0,1,2469
6,576,336,1339507052,1339507112,0,1,60
6,611,351,1345380457,1345380517,0,1,60
6,626,35,1353127357,1353127417,0,1,60
6,628,260,1353468755,1353468815,0,1,60
7,665,5,1334314700,1334318426,0,1,3726
7,669,253,1334581829,1334581889,0,1,60
7,678,284,1336098944,1336102212,0,2,3268
7,678,11,1336102212,1336102272,0,2,60
7,679,284,1336205994,1336206054,0,1,60
7,683,284,1336796016,1336802361,0,1,6345
7,684,284,1336882860,1336886464,0,1,3604
7,688,284,1337351447,1337351507,0,1,60
7,701,284,1339891729,1339892966,0,1,1237
7,702,5,1339915228,1339935378,0,1,20150
7,715,284,1342340224,1342340284,0,1,60
7,716,284,1342428778,1342430859,0,1,2081
7,718,35,1343438500,1343440317,0,1,1817
7,729,35,1351325922,1351325982,0,1,60
7,736,284,1353146740,1353154919,0,1,8179
7,740,284,1353583931,1353588852,0,1,4921
8,763,77,1333503390,1333503450,0,1,60
8,764,21,1333537045,1333538751,0,2,1706
8,764,77,1333538751,1333538811,0,2,60
8,765,77,1333850015,1333850310,0,1,295
8,766,284,1333871775,1333874023,0,1,2248
8,767,21,1333970210,1333971435,0,2,1225
8,767,77,1333971435,1333974401,0,2,2966
8,768,77,1334108476,1334109976,0,2,1500
8,768,21,1334109976,1334110036,0,2,60
